"initial_alias","converted_alias","name","description","namespace"
"GO:0007166","ENSMUSG00000076665","Ighv7-1","immunoglobulin heavy variable 7-1 [Source:MGI Symbol;Acc:MGI:4439622]","GO"
"GO:0007166","ENSMUSG00000076666","Ighv14-4","immunoglobulin heavy variable 14-4 [Source:MGI Symbol;Acc:MGI:4439765]","GO"
"GO:0007166","ENSMUSG00000076668","Ighv7-4","immunoglobulin heavy variable 7-4 [Source:MGI Symbol;Acc:MGI:4439763]","GO"
"GO:0007166","ENSMUSG00000076671","Ighv13-2","immunoglobulin heavy variable 13-2 [Source:MGI Symbol;Acc:MGI:3705861]","GO"
"GO:0007166","ENSMUSG00000076672","Ighv3-6","immunoglobulin heavy variable 3-6 [Source:MGI Symbol;Acc:MGI:4439856]","GO"
"GO:0007166","ENSMUSG00000076674","Ighv3-8","immunoglobulin heavy variable V3-8 [Source:MGI Symbol;Acc:MGI:3645298]","GO"
"GO:0007166","ENSMUSG00000076676","Ighv12-3","immunoglobulin heavy variable V12-3 [Source:MGI Symbol;Acc:MGI:3646760]","GO"
"GO:0007166","ENSMUSG00000076677","Ighv6-3","immunoglobulin heavy variable 6-3 [Source:MGI Symbol;Acc:MGI:4439854]","GO"
"GO:0007166","ENSMUSG00000076680","Ighv6-6","immunoglobulin heavy variable 6-6 [Source:MGI Symbol;Acc:MGI:4439619]","GO"
"GO:0007166","ENSMUSG00000076688","Ighv15-2","immunoglobulin heavy variable V15-2 [Source:MGI Symbol;Acc:MGI:4947963]","GO"
"GO:0007166","ENSMUSG00000076695","Ighv1-18","immunoglobulin heavy variable V1-18 [Source:MGI Symbol;Acc:MGI:4439780]","GO"
"GO:0007166","ENSMUSG00000076709","Ighv1-47","immunoglobulin heavy variable 1-47 [Source:MGI Symbol;Acc:MGI:4439890]","GO"
"GO:0007166","ENSMUSG00000076710","Ighv1-49","immunoglobulin heavy variable 1-49 [Source:MGI Symbol;Acc:MGI:4439754]","GO"
"GO:0007166","ENSMUSG00000076731","Ighv8-12","immunoglobulin heavy variable V8-12 [Source:MGI Symbol;Acc:MGI:3642873]","GO"
"GO:0007166","ENSMUSG00000076733","Ighv8-13","immunoglobulin heavy variable 8-13 [Source:MGI Symbol;Acc:MGI:4439734]","GO"
"GO:0007166","ENSMUSG00000076867","Trdv4","T cell receptor delta variable 4 [Source:MGI Symbol;Acc:MGI:4887419]","GO"
"GO:0007166","ENSMUSG00000076937","Iglc2","immunoglobulin lambda constant 2 [Source:MGI Symbol;Acc:MGI:99547]","GO"
"GO:0007166","ENSMUSG00000078202","Nrarp","Notch-regulated ankyrin repeat protein [Source:MGI Symbol;Acc:MGI:1914372]","GO"
"GO:0007166","ENSMUSG00000078302","Foxd1","forkhead box D1 [Source:MGI Symbol;Acc:MGI:1347463]","GO"
"GO:0007166","ENSMUSG00000078355","Ifna16","interferon alpha 16 [Source:MGI Symbol;Acc:MGI:3649260]","GO"
"GO:0007166","ENSMUSG00000078599","Skint8","selection and upkeep of intraepithelial T cells 8 [Source:MGI Symbol;Acc:MGI:3651523]","GO"
"GO:0007166","ENSMUSG00000078612","Fyb2","FYN binding protein 2 [Source:MGI Symbol;Acc:MGI:2685466]","GO"
"GO:0007166","ENSMUSG00000078652","Psme3","proteaseome (prosome, macropain) activator subunit 3 (PA28 gamma, Ki) [Source:MGI Symbol;Acc:MGI:1096366]","GO"
"GO:0007166","ENSMUSG00000078656","Vps25","vacuolar protein sorting 25 [Source:MGI Symbol;Acc:MGI:106354]","GO"
"GO:0007166","ENSMUSG00000078672","Mup20","major urinary protein 20 [Source:MGI Symbol;Acc:MGI:3651981]","GO"
"GO:0007166","ENSMUSG00000078673","Mup19","major urinary protein 19 [Source:MGI Symbol;Acc:MGI:3705235]","GO"
"GO:0007166","ENSMUSG00000078674","Mup18","major urinary protein 18 [Source:MGI Symbol;Acc:MGI:3705220]","GO"
"GO:0007166","ENSMUSG00000078675","Mup16","major urinary protein 16 [Source:MGI Symbol;Acc:MGI:3780250]","GO"
"GO:0007166","ENSMUSG00000078686","Mup9","major urinary protein 9 [Source:MGI Symbol;Acc:MGI:3782918]","GO"
"GO:0007166","ENSMUSG00000078735","Il11ra2","interleukin 11 receptor, alpha chain 2 [Source:MGI Symbol;Acc:MGI:109123]","GO"
"GO:0007166","ENSMUSG00000078794","Dact3","dishevelled-binding antagonist of beta-catenin 3 [Source:MGI Symbol;Acc:MGI:3654828]","GO"
"GO:0007166","ENSMUSG00000078810","Gp6","glycoprotein 6 (platelet) [Source:MGI Symbol;Acc:MGI:1889810]","GO"
"GO:0007166","ENSMUSG00000078817","Nlrp12","NLR family, pyrin domain containing 12 [Source:MGI Symbol;Acc:MGI:2676630]","GO"
"GO:0007166","ENSMUSG00000079037","Prnp","prion protein [Source:MGI Symbol;Acc:MGI:97769]","GO"
"GO:0007166","ENSMUSG00000079042","Apela","apelin receptor early endogenous ligand [Source:MGI Symbol;Acc:MGI:3642370]","GO"
"GO:0007166","ENSMUSG00000079058","Adam34","a disintegrin and metallopeptidase domain 34 [Source:MGI Symbol;Acc:MGI:2181992]","GO"
"GO:0007166","ENSMUSG00000079092","Prl2c2","prolactin family 2, subfamily c, member 2 [Source:MGI Symbol;Acc:MGI:97618]","GO"
"GO:0007166","ENSMUSG00000079227","Ccr5","chemokine (C-C motif) receptor 5 [Source:MGI Symbol;Acc:MGI:107182]","GO"
"GO:0007166","ENSMUSG00000079259","Trim71","tripartite motif-containing 71 [Source:MGI Symbol;Acc:MGI:2685973]","GO"
"GO:0007166","ENSMUSG00000079277","Hoxd3","homeobox D3 [Source:MGI Symbol;Acc:MGI:96207]","GO"
"GO:0007166","ENSMUSG00000079355","Ackr4","atypical chemokine receptor 4 [Source:MGI Symbol;Acc:MGI:2181676]","GO"
"GO:0007166","ENSMUSG00000079415","Cntf","ciliary neurotrophic factor [Source:MGI Symbol;Acc:MGI:88439]","GO"
"GO:0007166","ENSMUSG00000079465","Col4a3","collagen, type IV, alpha 3 [Source:MGI Symbol;Acc:MGI:104688]","GO"
"GO:0007166","ENSMUSG00000079477","Rab7","RAB7, member RAS oncogene family [Source:MGI Symbol;Acc:MGI:105068]","GO"
"GO:0007166","ENSMUSG00000079487","Med12","mediator complex subunit 12 [Source:MGI Symbol;Acc:MGI:1926212]","GO"
"GO:0007166","ENSMUSG00000079700","Fpr3","formyl peptide receptor 3 [Source:MGI Symbol;Acc:MGI:1194495]","GO"
"GO:0007166","ENSMUSG00000081683","Fzd10","frizzled class receptor 10 [Source:MGI Symbol;Acc:MGI:2136761]","GO"
"GO:0007166","ENSMUSG00000082361","Btc","betacellulin, epidermal growth factor family member [Source:MGI Symbol;Acc:MGI:99439]","GO"
"GO:0007166","ENSMUSG00000085795","Zfp703","zinc finger protein 703 [Source:MGI Symbol;Acc:MGI:2662729]","GO"
"GO:0007166","ENSMUSG00000086596","Susd5","sushi domain containing 5 [Source:MGI Symbol;Acc:MGI:2685972]","GO"
"GO:0007166","ENSMUSG00000087194","Skint6","selection and upkeep of intraepithelial T cells 6 [Source:MGI Symbol;Acc:MGI:3649262]","GO"
"GO:0007166","ENSMUSG00000087370","Tmem170b","transmembrane protein 170B [Source:MGI Symbol;Acc:MGI:3647046]","GO"
"GO:0007166","ENSMUSG00000087408","Cers1","ceramide synthase 1 [Source:MGI Symbol;Acc:MGI:2136690]","GO"
"GO:0007166","ENSMUSG00000087582","Ighv6-7","immunoglobulin heavy variable V6-7 [Source:MGI Symbol;Acc:MGI:3644477]","GO"
"GO:0007166","ENSMUSG00000089682","Bcl2l2","BCL2-like 2 [Source:MGI Symbol;Acc:MGI:108052]","GO"
"GO:0007166","ENSMUSG00000089773","Skint1","selection and upkeep of intraepithelial T cells 1 [Source:MGI Symbol;Acc:MGI:3649627]","GO"
"GO:0007166","ENSMUSG00000089832","Shkbp1","Sh3kbp1 binding protein 1 [Source:MGI Symbol;Acc:MGI:2385803]","GO"
"GO:0007166","ENSMUSG00000089929","Bcl2a1b","B cell leukemia/lymphoma 2 related protein A1b [Source:MGI Symbol;Acc:MGI:1278326]","GO"
"GO:0007166","ENSMUSG00000089945","Pakap","paralemmin A kinase anchor protein [Source:MGI Symbol;Acc:MGI:5141924]","GO"
"GO:0007166","ENSMUSG00000090053","Pakap","paralemmin A kinase anchor protein [Source:MGI Symbol;Acc:MGI:5141924]","GO"
"GO:0007166","ENSMUSG00000090077","Lime1","Lck interacting transmembrane adaptor 1 [Source:MGI Symbol;Acc:MGI:1919949]","GO"
"GO:0007166","ENSMUSG00000090084","Srpx","sushi-repeat-containing protein [Source:MGI Symbol;Acc:MGI:1858306]","GO"
"GO:0007166","ENSMUSG00000090100","Ttbk2","tau tubulin kinase 2 [Source:MGI Symbol;Acc:MGI:2155779]","GO"
"GO:0007166","ENSMUSG00000090210","Itga10","integrin, alpha 10 [Source:MGI Symbol;Acc:MGI:2153482]","GO"
"GO:0007166","ENSMUSG00000090935","Synj2bp","synaptojanin 2 binding protein [Source:MGI Symbol;Acc:MGI:1344347]","GO"
"GO:0007166","ENSMUSG00000090958","Lrrc32","leucine rich repeat containing 32 [Source:MGI Symbol;Acc:MGI:93882]","GO"
"GO:0007166","ENSMUSG00000091519","Skor2","SKI family transcriptional corepressor 2 [Source:MGI Symbol;Acc:MGI:3645984]","GO"
"GO:0007166","ENSMUSG00000092035","Peg10","paternally expressed 10 [Source:MGI Symbol;Acc:MGI:2157785]","GO"
"GO:0007166","ENSMUSG00000092232","Gm20521","predicted gene 20521 [Source:MGI Symbol;Acc:MGI:5141986]","GO"
"GO:0007166","ENSMUSG00000092463","Gm20489","predicted gene 20489 [Source:MGI Symbol;Acc:MGI:5141954]","GO"
"GO:0007166","ENSMUSG00000092618","Btnl6","butyrophilin-like 6 [Source:MGI Symbol;Acc:MGI:1932038]","GO"
"GO:0007166","ENSMUSG00000093701","Gm21970","predicted gene 21970 [Source:MGI Symbol;Acc:MGI:5439439]","GO"
"GO:0007166","ENSMUSG00000093838","Ighv3-1","immunoglobulin heavy variable 3-1 [Source:MGI Symbol;Acc:MGI:4439534]","GO"
"GO:0007166","ENSMUSG00000093865","Lrit3","leucine-rich repeat, immunoglobulin-like and transmembrane domains 3 [Source:MGI Symbol;Acc:MGI:2685267]","GO"
"GO:0007166","ENSMUSG00000093894","Ighv1-53","immunoglobulin heavy variable 1-53 [Source:MGI Symbol;Acc:MGI:3576502]","GO"
"GO:0007166","ENSMUSG00000093896","Ighv1-76","immunoglobulin heavy variable 1-76 [Source:MGI Symbol;Acc:MGI:4439737]","GO"
"GO:0007166","ENSMUSG00000093955","Ighv1-34","immunoglobulin heavy variable 1-34 [Source:MGI Symbol;Acc:MGI:4439659]","GO"
"GO:0007166","ENSMUSG00000094029","Ighv3-3","immunoglobulin heavy variable V3-3 [Source:MGI Symbol;Acc:MGI:3643949]","GO"
"GO:0007166","ENSMUSG00000094051","Ighv1-36","immunoglobulin heavy variable 1-36 [Source:MGI Symbol;Acc:MGI:4439639]","GO"
"GO:0007166","ENSMUSG00000094065","Gm21541","predicted gene, 21541 [Source:MGI Symbol;Acc:MGI:5434896]","GO"
"GO:0007166","ENSMUSG00000094075","Ighv1-80","immunoglobulin heavy variable 1-80 [Source:MGI Symbol;Acc:MGI:4439738]","GO"
"GO:0007166","ENSMUSG00000094087","Ighv1-61","immunoglobulin heavy variable 1-61 [Source:MGI Symbol;Acc:MGI:4439824]","GO"
"GO:0007166","ENSMUSG00000094088","Ighv1-64","immunoglobulin heavy variable 1-64 [Source:MGI Symbol;Acc:MGI:4439789]","GO"
"GO:0007166","ENSMUSG00000094102","Ighv9-2","immunoglobulin heavy variable V9-2 [Source:MGI Symbol;Acc:MGI:3643816]","GO"
"GO:0007166","ENSMUSG00000094121","Ccl21b","chemokine (C-C motif) ligand 21B (leucine) [Source:MGI Symbol;Acc:MGI:1349182]","GO"
"GO:0007166","ENSMUSG00000094124","Ighv1-74","immunoglobulin heavy variable V1-74 [Source:MGI Symbol;Acc:MGI:4439634]","GO"
"GO:0007166","ENSMUSG00000094134","Ighv5-15","immunoglobulin heavy variable 5-15 [Source:MGI Symbol;Acc:MGI:4439812]","GO"
"GO:0007166","ENSMUSG00000094164","Ighv2-3","immunoglobulin heavy variable 2-3 [Source:MGI Symbol;Acc:MGI:4439872]","GO"
"GO:0007166","ENSMUSG00000094174","Ighv6-4","immunoglobulin heavy variable V6-4 [Source:MGI Symbol;Acc:MGI:3704120]","GO"
"GO:0007166","ENSMUSG00000094194","Ighv5-16","immunoglobulin heavy variable 5-16 [Source:MGI Symbol;Acc:MGI:4439556]","GO"
"GO:0007166","ENSMUSG00000094198","Ighv1-50","immunoglobulin heavy variable 1-50 [Source:MGI Symbol;Acc:MGI:4439753]","GO"
"GO:0007166","ENSMUSG00000094241","Ighv1-24","immunoglobulin heavy variable V1-24 [Source:MGI Symbol;Acc:MGI:3815052]","GO"
"GO:0007166","ENSMUSG00000094271","Gm13290","predicted gene 13290 [Source:MGI Symbol;Acc:MGI:3701990]","GO"
"GO:0007166","ENSMUSG00000094322","Ighv9-4","immunoglobulin heavy variable 9-4 [Source:MGI Symbol;Acc:MGI:3646379]","GO"
"GO:0007166","ENSMUSG00000094502","Ighv1-69","immunoglobulin heavy variable 1-69 [Source:MGI Symbol;Acc:MGI:4439632]","GO"
"GO:0007166","ENSMUSG00000094505","Ighv8-6","immunoglobulin heavy variable V8-6 [Source:MGI Symbol;Acc:MGI:3645823]","GO"
"GO:0007166","ENSMUSG00000094509","Ighv14-1","immunoglobulin heavy variable 14-1 [Source:MGI Symbol;Acc:MGI:4439920]","GO"
"GO:0007166","ENSMUSG00000094533","Ighv11-1","immunoglobulin heavy variable 11-1 [Source:MGI Symbol;Acc:MGI:4439535]","GO"
"GO:0007166","ENSMUSG00000094546","Ighv1-26","immunoglobulin heavy variable 1-26 [Source:MGI Symbol;Acc:MGI:4439641]","GO"
"GO:0007166","ENSMUSG00000094561","Ighv1-22","immunoglobulin heavy variable 1-22 [Source:MGI Symbol;Acc:MGI:4439784]","GO"
"GO:0007166","ENSMUSG00000094618","Gm13271","predicted gene 13271 [Source:MGI Symbol;Acc:MGI:3701966]","GO"
"GO:0007166","ENSMUSG00000094648","Gm13287","predicted gene 13287 [Source:MGI Symbol;Acc:MGI:3701983]","GO"
"GO:0007166","ENSMUSG00000094652","Ighv1-42","immunoglobulin heavy variable V1-42 [Source:MGI Symbol;Acc:MGI:3704123]","GO"
"GO:0007166","ENSMUSG00000094661","Ccl19","chemokine (C-C motif) ligand 19 [Source:MGI Symbol;Acc:MGI:1346316]","GO"
"GO:0007166","ENSMUSG00000094686","Ccl21a","chemokine (C-C motif) ligand 21A (serine) [Source:MGI Symbol;Acc:MGI:1349183]","GO"
"GO:0007166","ENSMUSG00000094689","Ighv1-81","immunoglobulin heavy variable 1-81 [Source:MGI Symbol;Acc:MGI:4439635]","GO"
"GO:0007166","ENSMUSG00000094694","Ighv1-9","immunoglobulin heavy variable V1-9 [Source:MGI Symbol;Acc:MGI:4439621]","GO"
"GO:0007166","ENSMUSG00000094787","Ighv1-54","immunoglobulin heavy variable V1-54 [Source:MGI Symbol;Acc:MGI:3647133]","GO"
"GO:0007166","ENSMUSG00000094793","Mup12","major urinary protein 12 [Source:MGI Symbol;Acc:MGI:3780193]","GO"
"GO:0007166","ENSMUSG00000094814","Gm21973","predicted gene 21973 [Source:MGI Symbol;Acc:MGI:5439442]","GO"
"GO:0007166","ENSMUSG00000094862","Ighv1-56","immunoglobulin heavy variable 1-56 [Source:MGI Symbol;Acc:MGI:4439715]","GO"
"GO:0007166","ENSMUSG00000094936","Rbm4","RNA binding motif protein 4 [Source:MGI Symbol;Acc:MGI:1100865]","GO"
"GO:0007166","ENSMUSG00000094951","Ighv5-6","immunoglobulin heavy variable 5-6 [Source:MGI Symbol;Acc:MGI:4439815]","GO"
"GO:0007166","ENSMUSG00000095079","Igha","immunoglobulin heavy constant alpha [Source:MGI Symbol;Acc:MGI:96444]","GO"
"GO:0007166","ENSMUSG00000095101","Gm13285","predicted gene 13285 [Source:MGI Symbol;Acc:MGI:3701981]","GO"
"GO:0007166","ENSMUSG00000095117","Ighv8-9","immunoglobulin heavy variable V8-9 [Source:MGI Symbol;Acc:MGI:3644475]","GO"
"GO:0007166","ENSMUSG00000095127","Ighv1-82","immunoglobulin heavy variable 1-82 [Source:MGI Symbol;Acc:MGI:4439671]","GO"
"GO:0007166","ENSMUSG00000095130","Ighv1-39","immunoglobulin heavy variable 1-39 [Source:MGI Symbol;Acc:MGI:4439888]","GO"
"GO:0007166","ENSMUSG00000095170","Ighv8-11","immunoglobulin heavy variable V8-11 [Source:MGI Symbol;Acc:MGI:3644925]","GO"
"GO:0007166","ENSMUSG00000095197","Ighv1-59","immunoglobulin heavy variable V1-59 [Source:MGI Symbol;Acc:MGI:3644474]","GO"
"GO:0007166","ENSMUSG00000095200","Ighv1-7","immunoglobulin heavy variable V1-7 [Source:MGI Symbol;Acc:MGI:3704122]","GO"
"GO:0007166","ENSMUSG00000095204","Ighv1-52","immunoglobulin heavy variable 1-52 [Source:MGI Symbol;Acc:MGI:4439752]","GO"
"GO:0007166","ENSMUSG00000095210","Ighv5-9-1","immunoglobulin heavy variable 5-9-1 [Source:MGI Symbol;Acc:MGI:4439810]","GO"
"GO:0007166","ENSMUSG00000095270","Ifna9","interferon alpha 9 [Source:MGI Symbol;Acc:MGI:107659]","GO"
"GO:0007166","ENSMUSG00000095285","Ighv5-9","immunoglobulin heavy variable 5-9 [Source:MGI Symbol;Acc:MGI:4439873]","GO"
"GO:0007166","ENSMUSG00000095320","Ccl21a","chemokine (C-C motif) ligand 21A (serine) [Source:MGI Symbol;Acc:MGI:1349183]","GO"
"GO:0007166","ENSMUSG00000095416","Ighv1-12","immunoglobulin heavy variable V1-12 [Source:MGI Symbol;Acc:MGI:3646284]","GO"
"GO:0007166","ENSMUSG00000095429","Ighv5-12","immunoglobulin heavy variable 5-12 [Source:MGI Symbol;Acc:MGI:4439516]","GO"
"GO:0007166","ENSMUSG00000095442","Ighv1-4","immunoglobulin heavy variable 1-4 [Source:MGI Symbol;Acc:MGI:4439618]","GO"
"GO:0007166","ENSMUSG00000095456","Il11ra2","interleukin 11 receptor, alpha chain 2 [Source:MGI Symbol;Acc:MGI:109123]","GO"
"GO:0007166","ENSMUSG00000095498","Ifna1","interferon alpha 1 [Source:MGI Symbol;Acc:MGI:107668]","GO"
"GO:0007166","ENSMUSG00000095519","Ighv1-66","immunoglobulin heavy variable 1-66 [Source:MGI Symbol;Acc:MGI:4439825]","GO"
"GO:0007166","ENSMUSG00000095554","Ighv1-16","immunoglobulin heavy variable 1-16 [Source:MGI Symbol;Acc:MGI:3647704]","GO"
"GO:0007166","ENSMUSG00000095565","Ighv2-9-1","immunoglobulin heavy variable 2-9-1 [Source:MGI Symbol;Acc:MGI:4439519]","GO"
"GO:0007166","ENSMUSG00000095571","Ighv5-17","immunoglobulin heavy variable 5-17 [Source:MGI Symbol;Acc:MGI:4439533]","GO"
"GO:0007166","ENSMUSG00000095583","Ighv14-2","immunoglobulin heavy variable 14-2 [Source:MGI Symbol;Acc:MGI:4439607]","GO"
"GO:0007166","ENSMUSG00000095589","Ighv1-55","immunoglobulin heavy variable 1-55 [Source:MGI Symbol;Acc:MGI:4439716]","GO"
"GO:0007166","ENSMUSG00000095612","Ighv5-4","immunoglobulin heavy variable 5-4 [Source:MGI Symbol;Acc:MGI:4439895]","GO"
"GO:0007166","ENSMUSG00000095623","Il11ra2","interleukin 11 receptor, alpha chain 2 [Source:MGI Symbol;Acc:MGI:109123]","GO"
"GO:0007166","ENSMUSG00000095642","Ighv14-3","immunoglobulin heavy variable V14-3 [Source:MGI Symbol;Acc:MGI:4439764]","GO"
"GO:0007166","ENSMUSG00000095675","Ccl21b","chemokine (C-C motif) ligand 21B (leucine) [Source:MGI Symbol;Acc:MGI:1349182]","GO"
"GO:0007166","ENSMUSG00000095700","Ighv10-3","immunoglobulin heavy variable V10-3 [Source:MGI Symbol;Acc:MGI:3648785]","GO"
"GO:0007166","ENSMUSG00000095761","Ighv1-20","immunoglobulin heavy variable V1-20 [Source:MGI Symbol;Acc:MGI:3644607]","GO"
"GO:0007166","ENSMUSG00000095859","Ighv1-43","immunoglobulin heavy variable V1-43 [Source:MGI Symbol;Acc:MGI:3704124]","GO"
"GO:0007166","ENSMUSG00000095863","Ighv1-67","immunoglobulin heavy variable V1-67 [Source:MGI Symbol;Acc:MGI:3645228]","GO"
"GO:0007166","ENSMUSG00000095889","Ighv1-58","immunoglobulin heavy variable 1-58 [Source:MGI Symbol;Acc:MGI:4439557]","GO"
"GO:0007166","ENSMUSG00000095896","Ifna14","interferon alpha 14 [Source:MGI Symbol;Acc:MGI:3641425]","GO"
"GO:0007166","ENSMUSG00000095923","Ighv1-37","immunoglobulin heavy variable 1-37 [Source:MGI Symbol;Acc:MGI:4439640]","GO"
"GO:0007166","ENSMUSG00000095941","Tle7","TLE family member 7 [Source:MGI Symbol;Acc:MGI:5439433]","GO"
"GO:0007166","ENSMUSG00000095981","Ighv10-1","immunoglobulin heavy variable 10-1 [Source:MGI Symbol;Acc:MGI:4439620]","GO"
"GO:0007166","ENSMUSG00000096011","Ifna15","interferon alpha 15 [Source:MGI Symbol;Acc:MGI:3649418]","GO"
"GO:0007166","ENSMUSG00000096020","Ighv1-75","immunoglobulin heavy variable 1-75 [Source:MGI Symbol;Acc:MGI:4439735]","GO"
"GO:0007166","ENSMUSG00000096054","Syne1","spectrin repeat containing, nuclear envelope 1 [Source:MGI Symbol;Acc:MGI:1927152]","GO"
"GO:0007166","ENSMUSG00000096074","Ighv1-72","immunoglobulin heavy variable 1-72 [Source:MGI Symbol;Acc:MGI:4439633]","GO"
"GO:0007166","ENSMUSG00000096078","Ighv1-62-2","immunoglobulin heavy variable 1-62-2 [Source:MGI Symbol;Acc:MGI:3644968]","GO"
"GO:0007166","ENSMUSG00000096108","Ighv11-2","immunoglobulin heavy variable V11-2 [Source:MGI Symbol;Acc:MGI:4947968]","GO"
"GO:0007166","ENSMUSG00000096150","Ighv1-85","immunoglobulin heavy variable 1-85 [Source:MGI Symbol;Acc:MGI:3645723]","GO"
"GO:0007166","ENSMUSG00000096271","Ccl21c","chemokine (C-C motif) ligand 21C (leucine) [Source:MGI Symbol;Acc:MGI:1891386]","GO"
"GO:0007166","ENSMUSG00000096316","Faiml","Fas apoptotic inhibitory molecule like [Source:MGI Symbol;Acc:MGI:3647754]","GO"
"GO:0007166","ENSMUSG00000096326","Ighv1-78","immunoglobulin heavy variable 1-78 [Source:MGI Symbol;Acc:MGI:4439736]","GO"
"GO:0007166","ENSMUSG00000096355","Ighv8-4","immunoglobulin heavy variable V8-4 [Source:MGI Symbol;Acc:MGI:3646040]","GO"
"GO:0007166","ENSMUSG00000096407","Ighv6-5","immunoglobulin heavy variable V6-5 [Source:MGI Symbol;Acc:MGI:3647134]","GO"
"GO:0007166","ENSMUSG00000096410","Ighv1-19","immunoglobulin heavy variable V1-19 [Source:MGI Symbol;Acc:MGI:4439779]","GO"
"GO:0007166","ENSMUSG00000096452","Ighv1-77","immunoglobulin heavy variable 1-77 [Source:MGI Symbol;Acc:MGI:4439670]","GO"
"GO:0007166","ENSMUSG00000096458","Moap1","modulator of apoptosis 1 [Source:MGI Symbol;Acc:MGI:1915555]","GO"
"GO:0007166","ENSMUSG00000096459","Ighv9-3","immunoglobulin heavy variable V9-3 [Source:MGI Symbol;Acc:MGI:3642720]","GO"
"GO:0007166","ENSMUSG00000096464","Ighv2-2","immunoglobulin heavy variable 2-2 [Source:MGI Symbol;Acc:MGI:4439894]","GO"
"GO:0007166","ENSMUSG00000096498","Ighv2-5","immunoglobulin heavy variable 2-5 [Source:MGI Symbol;Acc:MGI:4439517]","GO"
"GO:0007166","ENSMUSG00000096499","Ighv1-5","immunoglobulin heavy variable V1-5 [Source:MGI Symbol;Acc:MGI:3704121]","GO"
"GO:0007166","ENSMUSG00000096577","Ighv1-71","immunoglobulin heavy variable 1-71 [Source:MGI Symbol;Acc:MGI:3643033]","GO"
"GO:0007166","ENSMUSG00000096582","Gm13289","predicted gene 13289 [Source:MGI Symbol;Acc:MGI:3701987]","GO"
"GO:0007166","ENSMUSG00000096591","Gm13272","predicted gene 13272 [Source:MGI Symbol;Acc:MGI:3701968]","GO"
"GO:0007166","ENSMUSG00000096596","Gm10591","predicted gene 10591 [Source:MGI Symbol;Acc:MGI:3711256]","GO"
"GO:0007166","ENSMUSG00000096638","Ighv2-9","immunoglobulin heavy variable 2-9 [Source:MGI Symbol;Acc:MGI:4439624]","GO"
"GO:0007166","ENSMUSG00000096649","Ighv1-31","immunoglobulin heavy variable 1-31 [Source:MGI Symbol;Acc:MGI:4439889]","GO"
"GO:0007166","ENSMUSG00000096670","Ighv2-6","immunoglobulin heavy variable 2-6 [Source:MGI Symbol;Acc:MGI:4439518]","GO"
